Nov 06 09:24:33.000561 np0000021451 systemd[1]: Started Devstack devstack@memory_tracker.service.
Nov 06 09:24:33.016674 np0000021451 memory_tracker.sh[53407]: [[[
Nov 06 09:24:33.018518 np0000021451 memory_tracker.sh[53420]: Thu Nov  6 09:24:33 UTC 2025
Nov 06 09:24:33.019527 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:24:33.085061 np0000021451 memory_tracker.sh[53424]: [iscsid (pid:42086)]=13404KB; [multipathd (pid:276)]=289292KB; [ovs-vswitchd (pid:37866)]=530764KB
Nov 06 09:24:33.094660 np0000021451 memory_tracker.sh[53407]: ]]]
Nov 06 09:24:53.110048 np0000021451 memory_tracker.sh[53407]: [[[
Nov 06 09:24:53.113081 np0000021451 memory_tracker.sh[55479]: Thu Nov  6 09:24:53 UTC 2025
Nov 06 09:24:53.113556 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:24:53.113556 np0000021451 memory_tracker.sh[53407]: memory_tracker low_point: 6690572
Nov 06 09:24:53.113556 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: MemTotal:        8127816 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: MemFree:          253168 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: MemAvailable:    6690572 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Buffers:          197032 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Cached:          6272996 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: SwapCached:           24 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Active:           756216 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Inactive:        6385548 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Active(anon):       1092 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Inactive(anon):   843072 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Active(file):     755124 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Inactive(file):  5542476 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Unevictable:      100268 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Mlocked:          100268 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: SwapTotal:       8388604 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: SwapFree:        8381132 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Dirty:              4084 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Writeback:            16 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: AnonPages:        771828 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Mapped:           180852 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Shmem:            154732 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: KReclaimable:     444988 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Slab:             519376 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: SReclaimable:     444988 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: SUnreclaim:        74388 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: KernelStack:        6436 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: PageTables:         8488 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: NFS_Unstable:          0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Bounce:                0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: WritebackTmp:          0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: CommitLimit:    12452512 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Committed_AS:    2466164 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: VmallocTotal:   34359738367 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: VmallocUsed:       18360 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: VmallocChunk:          0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Percpu:             2336 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: HardwareCorrupted:     0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: AnonHugePages:         0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: ShmemHugePages:        0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: ShmemPmdMapped:        0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: FileHugePages:         0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: FilePmdMapped:         0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: HugePages_Total:       0
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: HugePages_Free:        0
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: HugePages_Rsvd:        0
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: HugePages_Surp:        0
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Hugepagesize:       2048 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: Hugetlb:               0 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: DirectMap4k:      218996 kB
Nov 06 09:24:53.115090 np0000021451 memory_tracker.sh[55480]: DirectMap2M:     8169472 kB
Nov 06 09:24:53.120677 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:24:53.128948 np0000021451 memory_tracker.sh[55482]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Nov 06 09:30:53.793724 np0000021451 memory_tracker.sh[103467]:        608    0.1            9288          1   00:00:00        1 ep_poll                   /lib/systemd/systemd --user
Nov 06 09:30:53.793724 np0000021451 memory_tracker.sh[103467]:        686    0.1            8568          1   00:00:00        2 inet_csk_accept           /usr/bin/python3
Nov 06 09:30:53.793724 np0000021451 memory_tracker.sh[103467]:        568    0.1            8408          1   00:00:00        1 do_poll.constprop.0       sshd: /usr/sbin/sshd -D [listener] 0 of 30-100 startups
Nov 06 09:30:53.793724 np0000021451 memory_tracker.sh[103467]:        392    0.0            7512          1   00:00:01        1 ep_poll                   /lib/systemd/systemd-logind
Nov 06 09:30:53.793724 np0000021451 memory_tracker.sh[103467]:      84018    0.0            7176          1   00:00:00        1 do_poll.constprop.0       ovsdb-server /etc/openvswitch/conf.db -vconsole:emer -vsyslog:err -vfile:info --remote=punix:/var/run/openvswitch/db.sock --private-key=db:Open_vSwitch,SSL,private_key --certificate=db:Open_vSwitch,SSL,certificate --bootstrap-ca-cert=db:Open_vSwitch,SSL,ca_cert --no-chdir --log-file=/var/log/openvswitch/ovsdb-server.log --pidfile=/var/run/openvswitch/ovsdb-server.pid --detach
Nov 06 09:30:53.793724 np0000021451 memory_tracker.sh[103467]:      39882    0.0            6988          1   00:00:01        1 ep_poll                   /lib/systemd/systemd-machined
Nov 06 09:30:53.793724 np0000021451 memory_tracker.sh[103467]:        624    0.0            6860        605   00:00:00        1 do_poll.constprop.0       sshd: zuul@notty
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:       4501    0.0            6628          1   00:00:00        3 do_poll.constprop.0       /usr/libexec/polkitd --no-debug
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:        330    0.0            6536          1   00:00:00        2 ep_poll                   /lib/systemd/systemd-timesyncd
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:        283    0.0            6004          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-udevd
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:      51155    0.0            5860      51152   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:        479    0.0            5732          1   00:00:00        4 futex_wait_queue_me       /sbin/dhclient -1 -4 -v -i -pf /run/dhclient.ens3.pid -lf /var/lib/dhcp/dhclient.ens3.leases -I -df /var/lib/dhcp/dhclient6.ens3.leases ens3
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:      90761    0.0            5516      90758   00:00:00        1 ep_poll                   nova-api-metauWSGI http 1
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:      18456    0.0            5368          1   00:00:02        4 do_select                 /usr/sbin/rsyslogd -n -iNONE
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:       1741    0.0            5272       1740   00:00:00        1 do_poll.constprop.0       sudo -H -S -n -u stack /bin/sh -c echo BECOME-SUCCESS-sctpzxgoftmhopouwxspeujolzjqwios ; /usr/bin/python3
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:        373    0.0            5188          1   00:00:06        1 ep_poll                   @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:        326    0.0            5076          1   00:00:00        1 do_select                 /usr/sbin/haveged --Foreground --verbose=1
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:      84530    0.0            4936          1   00:00:00        3 do_poll.constprop.0       ovn-northd -vconsole:emer -vsyslog:err -vfile:info --ovnnb-db=unix:/var/run/ovn/ovnnb_db.sock --ovnsb-db=unix:/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-northd.log --pidfile=/var/run/ovn/ovn-northd.pid --detach
Nov 06 09:30:53.794467 np0000021451 memory_tracker.sh[103467]:      50015    0.0            4176          1   00:00:00        1 do_poll.constprop.0       /sbin/rpcbind -f -w
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:     103466    0.0            3616      53407   00:00:00        1 -                         ps --sort=-pmem -eo pid:10,pmem:6,rss:15,ppid:10,cputime:10,nlwp:8,wchan:25,args:100
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:       3958    0.0            3552       1746   00:00:00        1 do_wait                   bash ./stack.sh
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:       3963    0.0            3552       1746   00:00:00        1 do_wait                   bash ./stack.sh
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      53407    0.0            3416          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/memory_tracker.sh
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      53840    0.0            3232          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/file_tracker.sh
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      50657    0.0            2944          1   00:00:00        1 ep_poll                   /usr/sbin/nfsdcld
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:       4651    0.0            2940          1   00:00:00        1 do_wait                   /bin/bash /usr/sbin/ksmtuned
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:        552    0.0            2728          1   00:00:00        1 hrtimer_nanosleep         /usr/sbin/cron -f -P
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      80336    0.0            2620          1   00:00:00        1 do_select                 /usr/bin/rsync --daemon --no-detach
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      84222    0.0            2608          1   00:00:00        1 do_poll.constprop.0       ovn-controller-vtep -vconsole:emer -vsyslog:err -vfile:info --vtep-db=/var/run/openvswitch/db.sock --ovnsb-db=/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-controller-vtep.log --pidfile=/var/run/ovn/ovn-controller-vtep.pid --detach
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      50654    0.0            2260          1   00:00:00        1 do_select                 /sbin/rpc.statd
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:     103467    0.0            2180      53407   00:00:00        1 pipe_read                 grep -v ]$
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      50652    0.0            2156          1   00:00:00        1 ep_poll                   /usr/sbin/rpc.idmapd
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:        610    0.0            1920        608   00:00:00        1 do_sigtimedwait           (sd-pam)
Nov 06 09:30:53.795309 np0000021451 memory_tracker.sh[103467]:      21017    0.0            1784          1   00:00:00        1 do_select                 /usr/bin/epmd -systemd
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:      21022    0.0            1724      20959   00:00:00        1 pipe_read                 /bin/sh -s rabbit_disk_monitor
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:      20959    0.0            1672      20947   00:00:00        1 do_select                 erl_child_setup 65536
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:      86061    0.0            1544          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/uuidd --socket-activation
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:        561    0.0            1272          1   00:00:00        1 hrtimer_nanosleep         /usr/sbin/atd -f
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:      21018    0.0            1228      20959   00:00:00        1 do_select                 inet_gethost 4
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:        566    0.0            1124          1   00:00:00        1 do_select                 /sbin/agetty -o -p -- \u --keep-baud 115200,57600,38400,9600 ttyS0 vt220
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:        563    0.0            1084          1   00:00:00        1 do_select                 /sbin/agetty -o -p -- \u --noclear tty1 linux
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:     103375    0.0            1052       4651   00:00:00        1 hrtimer_nanosleep         sleep 60
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:     100387    0.0            1008      53840   00:00:00        1 hrtimer_nanosleep         sleep 20
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:       1740    0.0             984        624   00:00:00        1 do_wait                   /bin/sh -c sudo -H -S -n  -u stack /bin/sh -c 'echo BECOME-SUCCESS-sctpzxgoftmhopouwxspeujolzjqwios ; /usr/bin/python3' && sleep 0
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:       1744    0.0             968       1743   00:00:00        1 do_wait                   /bin/sh -c ./stack.sh 2>&1 rc=$? echo "*** FINISHED ***" exit $rc
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:       1742    0.0             964       1741   00:00:00        1 do_wait                   /bin/sh -c echo BECOME-SUCCESS-sctpzxgoftmhopouwxspeujolzjqwios ; /usr/bin/python3
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:      42085    0.0             764          1   00:00:00        1 hrtimer_nanosleep         /sbin/iscsid
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:      50658    0.0             416          1   00:00:00        1 do_select                 /usr/sbin/rpc.mountd
Nov 06 09:30:53.796356 np0000021451 memory_tracker.sh[103467]:      50650    0.0             172          1   00:00:00        1 do_select                 /usr/sbin/blkmapd
Nov 06 09:30:53.797327 np0000021451 memory_tracker.sh[103467]:      11632    0.0             164          1   00:00:00        1 do_select                 /usr/bin/htcacheclean -d 120 -p /var/cache/apache2/mod_cache_disk -l 300M -n
Nov 06 09:30:53.797327 np0000021451 memory_tracker.sh[103467]:      40008    0.0             116          1   00:00:00        1 do_poll.constprop.0       /usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/lib/libvirt/libvirt_leaseshelper
Nov 06 09:30:53.797327 np0000021451 memory_tracker.sh[103467]:      21019    0.0             108      21018   00:00:00        1 pipe_read                 inet_gethost 4
Nov 06 09:30:53.797327 np0000021451 memory_tracker.sh[103467]:      40009    0.0              96      40008   00:00:00        1 pipe_read                 /usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/lib/libvirt/libvirt_leaseshelper
Nov 06 09:30:53.797507 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:30:53.797507 np0000021451 memory_tracker.sh[53407]: ]]]
Nov 06 09:32:13.845210 np0000021451 memory_tracker.sh[53407]: [[[
Nov 06 09:32:13.847918 np0000021451 memory_tracker.sh[107438]: Thu Nov  6 09:32:13 UTC 2025
Nov 06 09:32:13.848452 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:32:13.848551 np0000021451 memory_tracker.sh[53407]: memory_tracker low_point: 1915480
Nov 06 09:32:13.848551 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: MemTotal:        8127816 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: MemFree:          195856 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: MemAvailable:    1915232 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Buffers:          192052 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Cached:          1606916 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: SwapCached:         1432 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Active:           721228 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Inactive:        6530808 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Active(anon):     130904 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Inactive(anon):  5434344 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Active(file):     590324 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Inactive(file):  1096464 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Unevictable:      101884 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Mlocked:          101884 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: SwapTotal:       8388604 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: SwapFree:        8283948 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Dirty:              9428 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Writeback:             0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: AnonPages:       5553696 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Mapped:           254820 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Shmem:             94480 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: KReclaimable:     337772 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Slab:             425140 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: SReclaimable:     337772 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: SUnreclaim:        87368 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: KernelStack:       12044 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: PageTables:        28912 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: NFS_Unstable:          0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Bounce:                0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: WritebackTmp:          0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: CommitLimit:    12452512 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Committed_AS:   10299656 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: VmallocTotal:   34359738367 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: VmallocUsed:       25900 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: VmallocChunk:          0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Percpu:             2768 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: HardwareCorrupted:     0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: AnonHugePages:         0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: ShmemHugePages:        0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: ShmemPmdMapped:        0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: FileHugePages:         0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: FilePmdMapped:         0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: HugePages_Total:       0
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: HugePages_Free:        0
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: HugePages_Rsvd:        0
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: HugePages_Surp:        0
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Hugepagesize:       2048 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: Hugetlb:               0 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: DirectMap4k:      272244 kB
Nov 06 09:32:13.851420 np0000021451 memory_tracker.sh[107439]: DirectMap2M:     8116224 kB
Nov 06 09:32:13.853097 np0000021451 memory_tracker.sh[53407]: ---
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      52810    8.5          695748          1   00:01:14      148 do_poll.constprop.0       /usr/sbin/mysqld
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      86096    2.5          208856      86095   00:00:14       22 ep_poll                   neutron-apiuWSGI worker 1
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      86097    2.4          200108      86095   00:00:13       22 futex_lock_pi             neutron-apiuWSGI worker 2
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      93422    2.0          169068          1   00:00:04       22 ep_poll                   /opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/nova-compute --config-file /etc/nova/nova-cpu.conf
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      88122    2.0          167636      87459   00:00:02       27 do_select                 neutron-server: maintenance worker (/opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/neutron-ovn-maintenance-worker --config-file /etc/neutron/neutron.conf --config-file /etc/neutron/plugins/ml2/ml2_conf.ini)
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      87633    1.9          156336      86627   00:00:00       13 do_select                 neutron-server: rpc worker (/opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/neutron-rpc-server --config-file /etc/neutron/neutron.conf --config-file /etc/neutron/plugins/ml2/ml2_conf.ini)
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      83581    1.8          150504      83579   00:00:03        1 ep_poll                   nova-apiuWSGI worker 2
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      83580    1.8          149248      83579   00:00:03        1 futex_lock_pi             nova-apiuWSGI worker 1
Nov 06 09:32:13.874151 np0000021451 memory_tracker.sh[107441]:      87531    1.8          146464      87038   00:00:00        5 do_select                 neutron-server: periodic worker (/opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/neutron-periodic-workers --config-file /etc/neutron/neutron.conf --config-file /etc/neutron/plugins/ml2/ml2_conf.ini)
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      87534    1.8          146356      87038   00:00:00        5 do_select                 neutron-server: periodic worker (/opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/neutron-periodic-workers --config-file /etc/neutron/neutron.conf --config-file /etc/neutron/plugins/ml2/ml2_conf.ini)
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      87540    1.7          146148      87038   00:00:00        5 do_select                 neutron-server: periodic worker (/opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/neutron-periodic-workers --config-file /etc/neutron/neutron.conf --config-file /etc/neutron/plugins/ml2/ml2_conf.ini)
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      87538    1.7          146116      87038   00:00:00        5 do_select                 neutron-server: periodic worker (/opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/neutron-periodic-workers --config-file /etc/neutron/neutron.conf --config-file /etc/neutron/plugins/ml2/ml2_conf.ini)
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      94133    1.7          139584      94131   00:00:02        3 ep_poll                   cinder-apiuWSGI worker 1
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      94134    1.7          138476      94131   00:00:02        3 futex_lock_pi             cinder-apiuWSGI worker 2
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      96410    1.6          135192      96408   00:00:03        4 futex_lock_pi             glance-apiuWSGI worker 2
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      96409    1.6          134588      96408   00:00:02        4 ep_poll                   glance-apiuWSGI worker 1
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      55512    1.6          133680      55511   00:00:45        2 ep_poll                   keystoneuWSGI worker 1
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      55513    1.6          133408      55511   00:00:45        2 futex_lock_pi             keystoneuWSGI worker 2
Nov 06 09:32:13.876147 np0000021451 memory_tracker.sh[107441]:      85154    1.6          132856          1   00:00:02       10 do_poll.constprop.0       neutron-ovn-metadata-agent (/opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/neutron-ovn-metadata-agent --config-file /etc/neutron/neutron_ovn_metadata_agent.ini)
Nov 06 09:32:13.877100 np0000021451 memory_tracker.sh[107441]:      94878    1.5          127312          1   00:00:01        1 ep_poll                   /opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/cinder-scheduler --config-file /etc/cinder/cinder.conf
Nov 06 09:32:13.877100 np0000021451 memory_tracker.sh[107441]:      91305    1.5          126384          1   00:00:01        4 ep_poll                   /opt/stack/data/venv/bin/python3.10 /opt/stack/data/venv/bin/nova-novncproxy --config-file /etc/nova/nova_cell1.conf --web /usr/share/novnc
Nov 06 09:32:13.877100 np0000021451 memory_tracker.sh[107441]:      98560    1.5          126372      98559   00:00:02        3 ep_poll                   manila-apiuWSGI worker 1
Nov 06 09:32:13.877100 np0000021451 memory_tracker.sh[107441]:      20947    1.5          126120          1   00:00:08       24 do_select                 /usr/lib/erlang/erts-12.2.1/bin/beam.smp -W w -MBas ageffcbf -MHas ageffcbf -MBlmbcs 512 -MHlmbcs 512 -MMmcs 30 -P 1048576 -t 5000000 -stbt db -zdbbl 128000 -sbwt none -sbwtdcpu none -sbwtdio none -- -root /usr/lib/erlang -progname erl -- -home /var/lib/rabbitmq -- -pa  -noshell -noinput -s rabbit boot -boot start_sasl -syslog logger [] -syslog syslog_error_logger false -kernel prevent_overlapping_partitions false
